"web";"internonquant";"interquant";"insectorder";"insectfamily";"insectgenus";"insectspecies";"plantorder";"plantfamily";"plantgenus";"plantspecies";"id_network";"id_network_aggreg"
"Baldock2019_Edinburgh";1;"4";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Lamiales";"Lamiaceae";"Origanum";"vulgare";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Lamiales";"Plantaginaceae";"Penstemon";"sp.";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Rosales";"Rosaceae";"Rosa";"sp._ornamental";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Asterales";"Asteraceae";"Rudbeckia";"hirta";446;236
"Baldock2019_Edinburgh";1;"3";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Saxifragales";"Crassulaceae";"Sedum";"sp._ornamental";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Brassicales";"Brassicaceae";"Sinapis";"alba";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Lamiales";"Lamiaceae";"Stachys";"x_ambigua";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Caryophyllales";"Caryophyllaceae";"Stellaria";"media";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Boraginales";"Boraginaceae";"Symphytum";"officinale";446;236
"Baldock2019_Edinburgh";1;"17";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Boraginales";"Boraginaceae";"Symphytum";"sp.";446;236
"Baldock2019_Edinburgh";1;"3";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Fabales";"Fabaceae";"Trifolium";"repens";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Brassicales";"Brassicaceae";"Alliaria";"petiolata";446;236
"Baldock2019_Edinburgh";1;"7";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Rosales";"Rosaceae";"Cotoneaster";"sp.";446;236
"Baldock2019_Edinburgh";1;"5";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Geraniales";"Geraniaceae";"Geranium";"pyrenaicum";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Brassicales";"Brassicaceae";"Hesperis";"matronalis";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Brassicales";"Limnanthaceae";"Limnanthes";"douglasii";446;236
"Baldock2019_Edinburgh";1;"2";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Boraginales";"Boraginaceae";"Myosotis";"sp.";446;236
"Baldock2019_Edinburgh";1;"2";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Boraginales";"Boraginaceae";"Phacelia";"tanacetifolia";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Ericales";"Polemoniaceae";"Polemonium";"caeruleum";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Rosales";"Rosaceae";"Rubus";"fruticosus_agg";446;236
"Baldock2019_Edinburgh";1;"10";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Boraginales";"Boraginaceae";"Symphytum";"sp.";446;236
"Baldock2019_Edinburgh";1;"3";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Fabales";"Fabaceae";"Trifolium";"repens";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"sylvestris";"Asparagales";"Amaryllidaceae";"Allium";"sp.";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"sylvestris";"Rosales";"Rosaceae";"Cotoneaster";"sp.";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Asparagales";"Amaryllidaceae";"Allium";"siculum";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Asparagales";"Amaryllidaceae";"Allium";"sp.";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Ranunculales";"Ranunculaceae";"Aquilegia";"sp.";446;236
"Baldock2019_Edinburgh";1;"2";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Boraginales";"Boraginaceae";"Borago";"officinalis";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Lamiales";"Scrophulariaceae";"Buddleja";"davidii";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Asterales";"Campanulaceae";"Campanula";"poscharskyana";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Asterales";"Asteraceae";"Centaurea";"montana";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Asterales";"Asteraceae";"Centaurea";"scabiosa";446;236
"Baldock2019_Edinburgh";1;"2";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Dipsacales";"Caprifoliaceae";"Cephalaria";"gigantea";446;236
"Baldock2019_Edinburgh";1;"2";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Myrtales";"Onagraceae";"Chamerion";"angustifolium";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Asterales";"Asteraceae";"Cirsium";"arvense";446;236
"Baldock2019_Edinburgh";1;"6";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Rosales";"Rosaceae";"Cotoneaster";"sp.";446;236
"Baldock2019_Edinburgh";1;"4";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Lamiales";"Plantaginaceae";"Digitalis";"purpurea";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Dipsacales";"Dipsacaceae";"Dipsacus";"fullonum";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Geraniales";"Geraniaceae";"Geranium";"endressii_and_hybrids";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Geraniales";"Geraniaceae";"Geranium";"sp._ornamental";446;236
"Baldock2019_Edinburgh";1;"2";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Ericales";"Balsaminaceae";"Impatiens";"glandulifera";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Fabales";"Fabaceae";"Lotus";"corniculatus";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Fabales";"Fabaceae";"Lupinus";"sp.";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Ranunculales";"Papaveraceae";"Meconopsis";"cambrica";446;236
"Baldock2019_Edinburgh";1;"3";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Lamiales";"Lamiaceae";"Origanum";"vulgare";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Ranunculales";"Papaveraceae";"Papaver";"somniferum";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Rosales";"Rosaceae";"Rosa";"sp._ornamental";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Lamiales";"Lamiaceae";"Rosmarinus";"officinalis";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Rosales";"Rosaceae";"Rubus";"fruticosus_agg";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Rosales";"Rosaceae";"Rubus";"idaeus";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Rosales";"Rosaceae";"Spiraea";"sp.";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Lamiales";"Lamiaceae";"Stachys";"byzantina";446;236
"Baldock2019_Edinburgh";1;"8";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Boraginales";"Boraginaceae";"Symphytum";"sp.";446;236
"Baldock2019_Edinburgh";1;"4";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Lamiales";"Lamiaceae";"Thymus";"vulgaris";446;236
"Baldock2019_Edinburgh";1;"6";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Fabales";"Fabaceae";"Trifolium";"repens";446;236
"Baldock2019_Edinburgh";1;"2";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Fabales";"Fabaceae";"Ulex";"europaeus";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Lamiales";"Plantaginaceae";"Veronica";"sp._subgenus_Pseudoveronica";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Lamiales";"Plantaginaceae";"Veronicastrum";"virginicum";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Anthomyiidae";"Botanophila";"fugax";"Apiales";"Apiaceae";"Anthriscus";"sylvestris";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Anthomyiidae";"Botanophila";"fugax";"Asterales";"Asteraceae";"Bellis";"perennis";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Anthomyiidae";"Botanophila";"fugax";"Apiales";"Apiaceae";"Heracleum";"sphondylium";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Anthomyiidae";"Botanophila";"striolata";"Asterales";"Asteraceae";"Bellis";"perennis";446;236
"Baldock2019_Edinburgh";1;"17";"Coleoptera";"Nitidulidae";"Brachypterus";"urticae";"Asterales";"Asteraceae";"Senecio";"jacobaea";446;236
"Baldock2019_Edinburgh";1;"2";"Hymenoptera";"Braconidae";"Braconidae";"sp.";"Asterales";"Asteraceae";"Bellis";"perennis";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Braconidae";"Braconidae";"sp.";"Caryophyllales";"Caryophyllaceae";"Cerastium";"fontanum";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Braconidae";"Braconidae";"sp.";"Apiales";"Apiaceae";"Heracleum";"sphondylium";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Braconidae";"Braconidae";"sp.";"Asterales";"Asteraceae";"Leucanthemum";"vulgare";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Braconidae";"Braconidae";"sp.";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";446;236
"Baldock2019_Edinburgh";1;"1";"Coleoptera";"Byturidae";"Byturus";"ochraceus";"Rosales";"Rosaceae";"Rubus";"fruticosus_agg";446;236
"Baldock2019_Edinburgh";1;"3";"Coleoptera";"Byturidae";"Byturus";"tomentosus";"Rosales";"Rosaceae";"Rubus";"fruticosus_agg";446;236
"Baldock2019_Edinburgh";1;"4";"Diptera";"Agromyzidae";"Cerodontha";"denticornis";"Asterales";"Asteraceae";"Bellis";"perennis";446;236
"Baldock2019_Edinburgh";1;"2";"Hymenoptera";"Chalcidoidea";"Chalcidoidea";"sp.";"Asterales";"Asteraceae";"Bellis";"perennis";446;236
"Baldock2019_Edinburgh";1;"6";"Hymenoptera";"Chalcidoidea";"Chalcidoidea";"sp.";"Apiales";"Apiaceae";"Heracleum";"sphondylium";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Cheilosia";"bergenstammi";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";446;236
"Baldock2019_Edinburgh";1;"2";"Diptera";"Syrphidae";"Cheilosia";"illustrata";"Apiales";"Apiaceae";"Heracleum";"sphondylium";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Cheilosia";"pagana";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";446;236
"Baldock2019_Edinburgh";1;"5";"Diptera";"Chironomidae";"Chironomidae";"sp.";"Asterales";"Asteraceae";"Bellis";"perennis";446;236
"Baldock2019_Edinburgh";1;"2";"Diptera";"Chironomidae";"Chironomidae";"sp.";"Rosales";"Rosaceae";"Potentilla";"fruticosa";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Chironomidae";"Chironomidae";"sp.";"Saxifragales";"Saxifragaceae";"Ribes";"rubrum";446;236
"Baldock2019_Edinburgh";1;"2";"Diptera";"Chironomidae";"Chironomidae";"sp.";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Stratiomyidae";"Chloromyia";"formosa";"Asterales";"Asteraceae";"Bellis";"perennis";446;236
"Baldock2019_Edinburgh";1;"2";"Diptera";"Chloropidae";"Chlorops";"hypostigma";"Asterales";"Asteraceae";"Bellis";"perennis";446;236
"Baldock2019_Edinburgh";1;"2";"Diptera";"Chloropidae";"Chlorops";"hypostigma";"Dipsacales";"Caprifoliaceae";"Sambucus";"nigra";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Agromyzidae";"Chromatomyia";"milii";"Myrtales";"Onagraceae";"Oenothera";"sp.";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Dolichopodidae";"Chrysotus";"sp.";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Muscidae";"Coenosia";"sp.";"Apiales";"Apiaceae";"Astrantia";"major";446;236
"Baldock2019_Edinburgh";1;"5";"Diptera";"Muscidae";"Coenosia";"sp.";"Asterales";"Asteraceae";"Bellis";"perennis";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Muscidae";"Coenosia";"sp.";"Apiales";"Apiaceae";"Heracleum";"sphondylium";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Muscidae";"Coenosia";"sp.";"Brassicales";"Brassicaceae";"Hesperis";"matronalis";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Muscidae";"Coenosia";"sp.";"Asterales";"Asteraceae";"Leucanthemum";"vulgare";446;236
"Baldock2019_Edinburgh";1;"1";"Lepidoptera";"Coleophoridae";"Coleophora";"sp.";"Asterales";"Asteraceae";"Bellis";"perennis";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Colletidae";"Colletes";"daviesanus";"Asterales";"Asteraceae";"Leucanthemum";"vulgare";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Colletidae";"Colletes";"fodiens";"Asterales";"Asteraceae";"Tripleurospermum";"inodorum";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Crumomyia";"Copromyza";"nigrina";"Asterales";"Asteraceae";"Bellis";"perennis";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Cabronidae";"Crossocerus";"elongatulus";"Apiales";"Apiaceae";"Heracleum";"sphondylium";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Anthomyiidae";"Delia";"sp.";"Asterales";"Asteraceae";"Achillea";"millefolium";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Anthomyiidae";"Delia";"sp.";"Asterales";"Asteraceae";"Bellis";"perennis";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Anthomyiidae";"Delia";"sp.";"Ranunculales";"Ranunculaceae";"Caltha";"palustris";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Anthomyiidae";"Delia";"sp.";"Asterales";"Asteraceae";"Echinops";"ritro";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Anthomyiidae";"Delia";"sp.";"Apiales";"Apiaceae";"Heracleum";"sphondylium";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Anthomyiidae";"Delia";"sp.";"Lamiales";"Plantaginaceae";"Plantago";"lanceolata";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Anthomyiidae";"Delia";"sp.";"Saxifragales";"Saxifragaceae";"Saxifraga";"sp._ornamental";446;236
"Baldock2019_Edinburgh";1;"2";"Diptera";"Anthomyiidae";"Delia";"sp.";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Bibionidae";"Dilophus";"febrilis";"Brassicales";"Brassicaceae";"Cardamine";"pratensis";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Dolichopodidae";"Dolichopus";"lineatocornis";"Asterales";"Asteraceae";"Bellis";"perennis";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Dolichopodidae";"Dolichopus";"plumipes";"Asterales";"Asteraceae";"Bellis";"perennis";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Empididae";"Empis";"albinervis";"Apiales";"Apiaceae";"Astrantia";"major";446;236
"Baldock2019_Edinburgh";1;"2";"Diptera";"Empididae";"Empis";"albinervis";"Asterales";"Asteraceae";"Bellis";"perennis";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Empididae";"Empis";"caudatula";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Empididae";"Empis";"diagramma";"Caryophyllales";"Polygonaceae";"Persicaria";"bistorta";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Empididae";"Empis";"livida";"Ranunculales";"Ranunculaceae";"Ranunculus";"acris";446;236
"Baldock2019_Edinburgh";1;"2";"Diptera";"Empididae";"Empis";"nigripes";"Asterales";"Asteraceae";"Bellis";"perennis";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Empididae";"Empis";"trigramma";"Lamiales";"Plantaginaceae";"Plantago";"lanceolata";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Empididae";"Empis";"trigramma";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";446;236
"Baldock2019_Edinburgh";1;"2";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Asterales";"Asteraceae";"Aster";"novi_belgii_agg";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Cucurbitales";"Begoniaceae";"Begonia";"sp.";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Asterales";"Asteraceae";"Brachyglottis";"x_jubar";446;236
"Baldock2019_Edinburgh";1;"2";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Myrtales";"Onagraceae";"Chamerion";"angustifolium";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Myrtales";"Onagraceae";"Fuchsia";"sp.";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Geraniales";"Geraniaceae";"Geranium";"robertianum";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Ericales";"Balsaminaceae";"Impatiens";"glandulifera";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Asterales";"Asteraceae";"Inula";"hookeri";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Lamiales";"Plantaginaceae";"Phlox";"paniculata";446;236
"Baldock2019_Edinburgh";1;"2";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Asterales";"Asteraceae";"Scorzoneroides";"autumnalis";446;236
"Baldock2019_Edinburgh";1;"2";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Asterales";"Asteraceae";"Senecio";"jacobaea";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Caryophyllales";"Caryophyllaceae";"Silene";"dioica_latifolia_and_hybrid";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Asterales";"Asteraceae";"Sonchus";"oleraceus";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Rosales";"Rosaceae";"Spiraea";"sp.";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Boraginales";"Boraginaceae";"Symphytum";"sp.";446;236
"Baldock2019_Edinburgh";1;"6";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Lamiales";"Scrophulariaceae";"Verbascum";"thapsus";446;236
"Baldock2019_Edinburgh";1;"1";"Coleoptera";"Nitidulidae";"Epuraea";"sp.";"Asparagales";"Asparagaceae";"Hyacinthoides";"non_scripta_hispanica_and_hybrids";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Eristalis";"abusivus";"Asterales";"Asteraceae";"Inula";"hookeri";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asterales";"Asteraceae";"Leucanthemum";"x_superbum";446;236
"Baldock2019_Edinburgh";1;"4";"Diptera";"Syrphidae";"Eristalis";"arbustorum";"Asterales";"Asteraceae";"Senecio";"jacobaea";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Eristalis";"horticola";"Ranunculales";"Ranunculaceae";"Anemone";"hupehensis_and_hybrids";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Eristalis";"horticola";"Cornales";"Hydrangeaceae";"Hydrangea";"macrophylla";446;236
"Baldock2019_Edinburgh";1;"2";"Diptera";"Syrphidae";"Eristalis";"pertinax";"Asterales";"Asteraceae";"Aster";"novi_belgii_agg";446;236
"Baldock2019_Edinburgh";1;"5";"Diptera";"Syrphidae";"Eristalis";"pertinax";"Apiales";"Apiaceae";"Heracleum";"sphondylium";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Eristalis";"pertinax";"Malpighiales";"Hypericaceae";"Hypericum";"perforatum";446;236
"Baldock2019_Edinburgh";1;"2";"Diptera";"Syrphidae";"Eristalis";"pertinax";"Asterales";"Asteraceae";"Inula";"hookeri";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Eristalis";"pertinax";"Asterales";"Asteraceae";"Leucanthemum";"vulgare";446;236
"Baldock2019_Edinburgh";1;"2";"Diptera";"Syrphidae";"Eristalis";"pertinax";"Rosales";"Rosaceae";"Rubus";"fruticosus_agg";446;236
"Baldock2019_Edinburgh";1;"2";"Diptera";"Syrphidae";"Eristalis";"pertinax";"Asterales";"Asteraceae";"Senecio";"jacobaea";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Eristalis";"tenax";"Asterales";"Asteraceae";"Centaurea";"scabiosa";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Eristalis";"tenax";"Asterales";"Asteraceae";"Leucanthemum";"vulgare";446;236
"Baldock2019_Edinburgh";1;"1";"Hymenoptera";"Figitidae";"Eucoilidae";"sp.";"Asterales";"Asteraceae";"Bellis";"perennis";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Eupeodes";"corollae";"Asterales";"Asteraceae";"Bellis";"perennis";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Eupeodes";"corollae";"Lamiales";"Plantaginaceae";"Phlox";"paniculata";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Eupeodes";"luniger";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Eupeodes";"luniger";"Lamiales";"Plantaginaceae";"Veronica";"chamaedrys";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Fanniidae";"Fannia";"mollissima";"Ranunculales";"Ranunculaceae";"Caltha";"palustris";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Fanniidae";"Fannia";"mollissima";"Asparagales";"Amaryllidaceae";"Narcissus";"sp.";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Fanniidae";"Fannia";"parva";"Asterales";"Asteraceae";"Bellis";"perennis";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Muscidae";"Helina";"arctata";"Asterales";"Asteraceae";"Bellis";"perennis";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Muscidae";"Helina";"ciliatocosta";"Asterales";"Asteraceae";"Cirsium";"arvense";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Muscidae";"Helina";"reversio";"Asterales";"Asteraceae";"Bellis";"perennis";446;236
"Baldock2019_Edinburgh";1;"3";"Diptera";"Syrphidae";"Helophilus";"pendulus";"Asterales";"Asteraceae";"Achillea";"millefolium";446;236
"Baldock2019_Edinburgh";1;"3";"Diptera";"Syrphidae";"Helophilus";"pendulus";"Asterales";"Asteraceae";"Bellis";"perennis";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Helophilus";"pendulus";"Asterales";"Asteraceae";"Brachyglottis";"x_jubar";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Helophilus";"pendulus";"Lamiales";"Scrophulariaceae";"Buddleja";"davidii";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Helophilus";"pendulus";"Myrtales";"Onagraceae";"Chamerion";"angustifolium";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Helophilus";"pendulus";"Asterales";"Asteraceae";"Cirsium";"arvense";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Helophilus";"pendulus";"Asterales";"Asteraceae";"Cosmos";"bipinnatus";446;236
"Baldock2019_Edinburgh";1;"1";"Diptera";"Syrphidae";"Helophilus";"pendulus";"Myrtales";"Onagraceae";"Epilobium";"montanum";446;236
